"Name","final_test_metrics.pearson_r","Commit","Created","Runtime","GitHub","Group","Hostname","Notes","GPU Type","Tags","aug_prob","epochs","use_alibi","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","test_mse_loss","train_mse_loss"
"shared_transformer_cls_transcriptome_FC_random7_fold1_final_eval","0.7573567812630054","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:28:31.000Z","494","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_h2suivpq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","0","60","true","11.818649008635935","0.7124188986081339","0.08487151563167572","0.7204149312687926","0.013811687938869","0.5578956043300265","0.7718199913886318","14.10931242147584","0.9730621963877656","0.030219385400414467","0.9761038535976322","0.0016880694311112163","0.9777482596552544","0.951179657530052","0.9786421422340984","0.014035334058392506","0.002817782968290905"
"shared_transformer_cls_transcriptome_FC_random7_fold0_final_eval","0.7283192139769739","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:20:05.000Z","504","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_h2suivpq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","0","60","true","10.7962114321825","0.6782330821834607","0.0879315733909607","0.705353932812394","0.017218496650457382","0.4766856842580478","0.7324520010912521","14.135190795637568","0.97932771770717","0.028745459392666817","0.979182929133416","0.0014641257002949717","0.9817087498795272","0.9570325187635246","0.9832042612235654","0.017094672944110174","0.002605470518954919"
"shared_transformer_cls_transcriptome_FC_random6_fold3_final_eval","0.674457751923856","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:44:29.000Z","496","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_2dufiv5d","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0","60","true","11.074334289965826","0.6712811026220281","0.09596240520477296","0.6468996649072215","0.01857304386794567","0.4170338112567199","0.6828678832305528","15.71976471905408","0.9739773574342092","0.03093450330197811","0.9735402806362384","0.0017494786297902465","0.975694090811444","0.9490517383876133","0.9747727084465247","0.018534236177802085","0.003168856293134587"
"shared_transformer_cls_transcriptome_FC_random6_fold2_final_eval","0.7617103042764162","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:36:07.000Z","500","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_2dufiv5d","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0","60","true","12.061233374282113","0.5851957317314795","0.08753597736358643","0.7377137537242925","0.014822306111454964","0.5666950354486855","0.7717717347547736","14.17073961999941","0.983458446109968","0.026480160653591156","0.982695825395917","0.0012650935677811503","0.9838566008793216","0.9622746758987476","0.9842494921197084","0.014577090095442075","0.0023160491021768505"
"shared_transformer_cls_transcriptome_FC_random6_fold1_final_eval","0.7318214185416411","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:27:52.000Z","493","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_2dufiv5d","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0","60","true","11.975140553691386","0.7357014632813221","0.08693877607584","0.6687258782670886","0.015608567744493484","0.5087221237678046","0.751866108752207","14.039939141347508","0.9831747940469182","0.02396923676133156","0.98388758838685","0.001030437066219747","0.9852388213111316","0.9697797928564956","0.9857755103329688","0.015331003814935684","0.0021465641471028066"
"shared_transformer_cls_transcriptome_FC_random6_fold0_final_eval","0.7287894852553629","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:19:36.000Z","494","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_2dufiv5d","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0","60","true","10.752430581503186","0.5669308674588176","0.09310049563646317","0.6883237777784003","0.017699239775538445","0.506331010400505","0.7727214971543693","14.700455943231086","0.983518904897974","0.02559584937989712","0.9821251713871249","0.0011905411956831813","0.9836856864306616","0.963977642132143","0.9841108379307464","0.0178961931512906","0.002349487777659875"
"shared_transformer_cls_transcriptome_FC_random5_fold3_final_eval","0.7718626413744715","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:42:50.000Z","501","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_hb56ug0n","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0","60","true","10.759954890465991","0.7098243829774202","0.08488654345273972","0.7244872617140227","0.014331327751278876","0.5686314264331711","0.7752786370931055","16.578149190701644","0.979844718708008","0.02811814472079277","0.979929450275939","0.0014147935435175896","0.9814779859383498","0.958612914941426","0.982250420506603","0.014304574541747573","0.0025017584818047716"
"shared_transformer_cls_transcriptome_FC_random5_fold2_final_eval","0.6901468356601572","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:34:33.000Z","495","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_hb56ug0n","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0","60","true","11.55114068636929","0.6445947458199113","0.09438370168209076","0.6322953029400761","0.017182763665914536","0.43123868065598214","0.724370399271523","14.375143986400612","0.981766763618543","0.02619251608848572","0.9804622193610922","0.0012509169755503535","0.9825507191436504","0.9640369368108782","0.98312273264102","0.01740985231187481","0.002276765524680492"
"shared_transformer_cls_transcriptome_FC_random5_fold1_final_eval","0.7349954114786631","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:26:15.000Z","496","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_hb56ug0n","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0","60","true","12.427976783206503","0.7075560241450597","0.09350820630788804","0.6649876440734536","0.01685941591858864","0.5308529605342155","0.765883591301377","15.373417102339792","0.9817692913386764","0.024969685822725296","0.9826060700984148","0.0011304938234388828","0.983923478962742","0.9659098628209908","0.9842374235567248","0.01674158518345883","0.002553627656009622"
"shared_transformer_cls_transcriptome_FC_random5_fold0_final_eval","0.6780884108274083","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:17:18.000Z","535","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_hb56ug0n","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0","60","true","12.536148675797682","0.5942434589996161","0.10435764491558076","0.6781716320837899","0.021051540970802307","0.43118508884876783","0.6651163063171756","14.831863773725573","0.9818195424408585","0.027568526566028595","0.9797903262523469","0.0013648578897118568","0.9830580058119788","0.958879126883607","0.9844858095610152","0.02082397935625452","0.002460984983953282"
"shared_transformer_cls_transcriptome_FC_random4_fold3_final_eval","0.7174141519923809","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:41:43.000Z","412","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rq9kiqhs","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0","60","true","10.85180029426722","0.728584181149531","0.0981987491250038","0.7023060792158723","0.01978149637579918","0.5007679043801969","0.7019310182270455","14.38203965080658","0.9768040696798242","0.027322569862008095","0.9782328887548","0.001332940999418497","0.9803724373552744","0.9585522005715288","0.9812975530963476","0.019756490737199785","0.0027260628504384506"
"shared_transformer_cls_transcriptome_FC_random4_fold2_final_eval","0.748539795877419","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:33:25.000Z","496","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rq9kiqhs","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0","60","true","12.538130011031104","0.7136047354704801","0.08341937512159348","0.6614302134299449","0.013632207177579405","0.503156243500484","0.7871388958136829","14.779573868853143","0.9835013873937656","0.02781469002366066","0.9826958492459336","0.0013727922923862934","0.983874266144628","0.9620994592738245","0.9834287479852808","0.013335267753483584","0.002780726470775279"
"shared_transformer_cls_transcriptome_FC_random4_fold1_final_eval","0.6665810191755073","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:25:05.000Z","498","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rq9kiqhs","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0","60","true","12.762892891654438","0.6333078071408647","0.11092117428779602","0.6418845418696536","0.022847024723887444","0.4070466589879168","0.6630869650385087","14.946379715547188","0.9820449920347604","0.02634303644299507","0.9821852879613964","0.0012611746788024902","0.9838182878468362","0.960785903289701","0.9834966691436876","0.022681991426417462","0.0025511002947580445"
"shared_transformer_cls_transcriptome_FC_random4_fold0_final_eval","0.7233986638167637","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:16:11.000Z","532","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rq9kiqhs","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0","60","true","11.9897108120378","0.6434753835995272","0.0870601013302803","0.6594549247532278","0.016024935990571976","0.4818629685250403","0.7571002436040064","14.350890648046636","0.9800338085449832","0.02852454036474228","0.9779475931773648","0.001494034193456173","0.9800074094003922","0.9570605018197338","0.9808242459412008","0.016894736542151526","0.00254153134711579"
"shared_transformer_cls_transcriptome_FC_random42_fold3_final_eval","0.7900604415433565","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:09:13.000Z","500","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_s311psh3","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0","60","true","10.348269109102327","0.7284074917055253","0.08193811774253845","0.7560632663424864","0.012574817053973677","0.6212698013193896","0.8073414060561981","15.582195814757224","0.982574064267122","0.02572152577340603","0.9805507700291914","0.0012220725184306502","0.982751908554444","0.9640862090070992","0.9839251077409332","0.012532268147915604","0.0024706140903984768"
"shared_transformer_cls_transcriptome_FC_random42_fold2_final_eval","0.679821611870494","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T19:01:01.000Z","490","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_s311psh3","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0","60","true","11.698519753042332","0.5950786415187804","0.10102715343236925","0.6345714482837083","0.02073793113231659","0.39248094167525016","0.7044781653779957","14.029976653583496","0.978310895095546","0.027964912354946136","0.9775069006756284","0.0014292439445853231","0.9794458409169012","0.9571365038349045","0.97942270777915","0.020156460178371232","0.0027088088317802957"
"shared_transformer_cls_transcriptome_FC_random42_fold1_final_eval","0.7202485604551654","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T18:52:36.000Z","503","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_s311psh3","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0","60","true","12.158837303433474","0.6996540435246973","0.09303723275661469","0.6607858089074","0.018047725781798363","0.4989389719432509","0.7441593896862846","14.671692689065225","0.9806037699430472","0.025882264599204063","0.98234240094506","0.001227498869411647","0.9837043734783604","0.9631609461870868","0.9840886820344216","0.017958080037855186","0.002215973504650763"
"shared_transformer_cls_transcriptome_FC_random42_fold0_final_eval","0.7058043885955587","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T18:44:53.000Z","461","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_s311psh3","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer_cls, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0","60","true","12.65035384719378","0.7147607182375503","0.10045435279607771","0.6825545266278246","0.02023446187376976","0.3739849722809761","0.6887301475219532","14.621191577405678","0.9770756411526852","0.029564550146460533","0.9749077547529652","0.0016127657145261765","0.9775534410534804","0.9530452107423876","0.9780487364526866","0.02049869318635991","0.003318063728101059"
