"Name","final_test_metrics.pearson_r","Commit","Created","Runtime","GitHub","Group","Hostname","Notes","GPU Type","Tags","aug_prob","epochs","use_alibi","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","test_mse_loss","train_mse_loss"
"dynamic_mlp_transcriptome+euclidean_FC_random6_fold3_final_eval","0.4771820100487735","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:18:34.000Z","230","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rhlpsk4c","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","","100","","13.401302618347112","0.4019141189477681","0.12085840851068495","0.4175199053820861","0.0269106887280941","0.15533384795100846","0.5035024411629386","17.460210796546825","0.9718753045745576","0.02898223511874676","0.974689301723579","0.0014530695043504238","0.978662190005804","0.9576837626590722","0.9811670127455911","0.026816080510616305","0.0018556870371021592"
"dynamic_mlp_transcriptome+euclidean_FC_random4_fold3_final_eval","0.4605009174345012","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:18:04.000Z","254","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_ebk5ixqd","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","","75","","15.382313742047211","0.3584434863246555","0.13500288128852844","0.4088933717911349","0.03337818756699562","0.1576237905278357","0.4704865343171537","17.606656284926792","0.9751412493090624","0.025974024087190628","0.978370980107938","0.0011696270667016506","0.9817194988129136","0.9636304414512415","0.9841776644900466","0.033265606053173545","0.0015650155378113453"
"dynamic_mlp_transcriptome+euclidean_FC_random7_fold2_final_eval","0.4334441902717577","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:11:46.000Z","272","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_xxnqoe55","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","","100","","13.180114509820854","0.4301862587867963","0.13698071241378784","0.3362882237974742","0.03497118130326271","0.05084910507635321","0.4546394898471004","16.560282058608855","0.967899802184906","0.030342521145939827","0.9700520824539588","0.0016988480929285288","0.9735382788319044","0.947657180527968","0.9752117019709282","0.03466747337769644","0.0037842491034122297"
"dynamic_mlp_transcriptome+euclidean_FC_random5_fold2_final_eval","0.4974611840918251","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:11:33.000Z","325","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_md3qmbwh","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","","100","","14.322604559894486","0.3846707362299092","0.11540266871452332","0.44349618999741713","0.025137197226285934","0.16794148219105143","0.5033808114454739","15.171672298586651","0.9899948640309326","0.01864076964557171","0.990755177396944","0.0006043325993232429","0.99175116928617","0.9826258236722172","0.992066747209905","0.025182580469305268","0.0012466571198428917"
"dynamic_mlp_transcriptome+euclidean_FC_random4_fold2_final_eval","0.5224015200174364","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:09:11.000Z","251","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_ebk5ixqd","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","","100","","14.307582994250197","0.4691485147297836","0.11281108856201172","0.3885204628770266","0.02345377579331398","0.1451962604570376","0.541408745203499","15.54520629195988","0.9731876596051592","0.030560633167624474","0.9735412290566494","0.0016876286827027798","0.976842058541766","0.9534073419642808","0.978919143918424","0.023086001845793083","0.0035436171094685924"
"dynamic_mlp_transcriptome+euclidean_FC_random6_fold2_final_eval","0.5876931501508887","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:08:26.000Z","337","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rhlpsk4c","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","","100","","15.199784567806136","0.45979882727314064","0.11466926336288452","0.5165009238707806","0.023300061002373695","0.3188621937116478","0.6007622249823226","17.589065074198192","0.9830714487611698","0.02285158447921276","0.9840301717927052","0.0009198375046253204","0.9862863478765328","0.9725702760622196","0.9880290113638136","0.02322518775382867","0.0014313728564484497"
"dynamic_mlp_transcriptome+euclidean_FC_random7_fold1_final_eval","0.3896542043025825","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:02:49.000Z","281","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_xxnqoe55","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","","100","","16.250926220418435","0.3147197104050669","0.1292279064655304","0.3027701802906154","0.031378716230392456","-0.004415184636143987","0.4069850018278343","15.711456513363428","0.980529408516644","0.025114625692367554","0.9813914417079784","0.0011554101947695017","0.9834162721480962","0.9665845977321652","0.9839691896615678","0.03139835424429061","0.002620125978118092"
"dynamic_mlp_transcriptome+euclidean_FC_random5_fold1_final_eval","0.5324139812149048","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:01:33.000Z","321","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_md3qmbwh","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","","100","","13.61831556081896","0.5020619191795405","0.1183757185935974","0.4415694910732174","0.02741418592631817","0.23714535259733205","0.5479974385899645","15.248618188189226","0.988417337981288","0.01918088272213936","0.99002256096141","0.0006407445180229843","0.9907209445883612","0.9806782988921264","0.9907271091197312","0.02736856858015503","0.0013397752275103477"
"dynamic_mlp_transcriptome+euclidean_FC_random4_fold1_final_eval","0.3091687898450518","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T23:00:25.000Z","242","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_ebk5ixqd","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","","100","","16.40221515101292","0.12934857825867158","0.14987505972385406","0.24228789780824583","0.039061035960912704","-0.013758768430043755","0.33979432836500423","17.14028801915129","0.9710288771254924","0.027493814006447792","0.9747115976486566","0.0014054379425942898","0.978335964092508","0.9563002868582482","0.9805491136532252","0.03834861294867901","0.0029519220448964755"
"dynamic_mlp_transcriptome+euclidean_FC_random6_fold1_final_eval","0.5139400114542326","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:59:36.000Z","235","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rhlpsk4c","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","","100","","13.753622993387848","0.3455680578564201","0.1218116581439972","0.39722469334521554","0.026936035603284836","0.1521912774904779","0.5789857482627163","18.18293380470948","0.9725364133284412","0.028397273272275925","0.9759599019380676","0.0014032591134309769","0.9792479574707084","0.9588458290161757","0.9821618210433308","0.02642625641937439","0.0017542755723590367"
"dynamic_mlp_transcriptome+euclidean_FC_random7_fold0_final_eval","0.4411633389358912","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:53:25.000Z","285","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_xxnqoe55","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","","100","","14.926405101534286","0.339451726091126","0.1234833523631096","0.4017200349569069","0.030650967732071877","0.06843837870103153","0.419250388041455","13.991957965697845","0.9817700683723904","0.022971261292696","0.9843228083181184","0.0009428868070244788","0.9860941465148456","0.972329244394012","0.987230293347248","0.030513505104417898","0.002458392644751299"
"dynamic_mlp_transcriptome+euclidean_FC_random5_fold0_final_eval","0.4652780319943192","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:51:00.000Z","334","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_md3qmbwh","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","","100","","13.845736840262598","0.40012018166784313","0.1329066902399063","0.4272866788819664","0.03252409026026726","0.12119554622004725","0.4627629299760424","14.285986835951798","0.9885761075136188","0.018432898446917537","0.989038389203975","0.0006004007300361991","0.9909455821141864","0.981910932404586","0.9920511310934677","0.032469643897718135","0.0013128985971043803"
"dynamic_mlp_transcriptome+euclidean_FC_random4_fold0_final_eval","0.5461389331041523","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:50:40.000Z","336","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_ebk5ixqd","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","","100","","14.277845216437022","0.4473050297270578","0.11873991042375565","0.43538040602975736","0.025159675627946857","0.18650787801440571","0.592332863207225","18.56957223993249","0.9816146417003744","0.02460653893649578","0.9822118799955776","0.001068820827640593","0.984660948994626","0.9692814043987188","0.9863668786838322","0.02549956774768921","0.001584137603743125"
"dynamic_mlp_transcriptome+euclidean_FC_random6_fold0_final_eval","0.48373592023990175","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:50:05.000Z","271","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rhlpsk4c","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","","75","","13.711704791246907","0.3656430178286633","0.12371250987052916","0.3736145505919","0.028482966125011444","0.2055502076839708","0.5260236257554494","16.52197650762677","0.9781346647549526","0.026000825688242912","0.979188200253461","0.0012332022888585923","0.9814455580867312","0.9626868396564056","0.9822206080836114","0.02844196386343124","0.002906471168597704"
"dynamic_mlp_transcriptome+euclidean_FC_random42_fold3_final_eval","0.40565451822583454","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:41:55.000Z","345","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_etkew1qe","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","","100","","14.25609237420068","0.19330349819243528","0.12973792850971222","0.32436558541513183","0.032155003398656845","0.03155087755652286","0.4187360962475165","16.262897383951213","0.9822362738507168","0.024528423324227333","0.9822523423129744","0.0010756088886409998","0.9842767472295768","0.9683904251150648","0.9847579022456314","0.032136175884968705","0.0027251329751411583"
"dynamic_mlp_transcriptome+euclidean_FC_random3_fold3_final_eval","0.4048122895173578","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:40:17.000Z","269","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_phdcrrfd","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random3, target_FC","","100","","13.164529979062392","0.3288418954399973","0.1272021383047104","0.32947559066109644","0.030552595853805545","0.011126683817966554","0.42974263348683706","13.061672076696931","0.982036716783901","0.023975927382707596","0.9834274989686798","0.0010301056317985058","0.9850906010033644","0.970244962880138","0.9854153890110008","0.03035794146358967","0.0022968357608126673"
"dynamic_mlp_transcriptome+euclidean_FC_random2_fold3_final_eval","0.3477555788319972","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:40:13.000Z","257","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_rzqn02bu","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random2, target_FC","","75","","14.790567689116784","0.24146229722773052","0.1515962779521942","0.29518183975038903","0.04085177928209305","-0.10520192434991116","0.3384311933289653","16.240651367091164","0.9729588809405092","0.030168546363711357","0.9726967382052418","0.0017854126635938885","0.9734034578459638","0.9454411558978024","0.9713117457015296","0.04053065985441208","0.003606158539473095"
"dynamic_mlp_transcriptome+euclidean_FC_random1_fold3_final_eval","0.45636611037811625","ef05974133c4dae05a58065025fadcd9fc6e43f5","2025-05-13T22:39:58.000Z","257","https://github.com/neuroinfolab/GeneEx2Conn/tree/ef05974133c4dae05a58065025fadcd9fc6e43f5","sweep_ag57u148","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random1, target_FC","","75","","13.217419471965794","0.396326788284196","0.13241258263587952","0.39241048640636417","0.03270849585533142","0.10502828230150674","0.444389079711766","16.275762350721422","0.9860388689234912","0.020486824214458466","0.9870461550973124","0.0007272725342772901","0.9888829125636528","0.97784781420988","0.9900894152514236","0.03240252581425011","0.0012752439031732809"
