"Name","final_test_metrics.pearson_r","Commit","Created","Runtime","GitHub","Group","Hostname","Notes","GPU Type","Tags","aug_prob","epochs","use_alibi","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","test_mse_loss","train_mse_loss"
"shared_transformer_transcriptome_FC_random7_fold1_final_eval","0.7785796712359715","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:03:12.000Z","622","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_nsznh04g","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","0.45","70","false","10.420266994996684","0.698031283730341","0.07786505669355392","0.7387343868949863","0.012378488667309284","0.6004391458458931","0.8115608034394163","14.055834690901122","0.979476134369959","0.024100394919514656","0.98341877183333","0.001107963966205716","0.9844908905856716","0.9676503239317352","0.9855521631579828","0.012180829456505868","0.003384542627883706"
"shared_transformer_transcriptome_FC_random7_fold0_final_eval","0.7806852139942951","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:52:18.000Z","652","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_nsznh04g","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","0.45","70","false","10.0455849343405","0.7261848447681608","0.0787382647395134","0.7468802400309384","0.013091923668980598","0.6062466694764115","0.8024924377640283","12.709562283626308","0.9885421061704672","0.018780453130602837","0.9895366529383494","0.0006375278462655842","0.9906690535393192","0.9810458186150426","0.9914153958354186","0.01299464636339018","0.0023889450380980707"
"shared_transformer_transcriptome_FC_random6_fold3_final_eval","0.7672299536386977","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:23:52.000Z","612","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_zg2ku5aq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0.45","70","false","9.78124504525652","0.6453322581420368","0.07968983799219131","0.7487577020405765","0.013005551882088184","0.5835855656080049","0.7954267805872589","14.513721128439617","0.9799264819435968","0.024175625294446945","0.9832733631419808","0.0011289409594610331","0.9843848099146856","0.9669679514509228","0.9847641164240272","0.012923018392175436","0.002459760615397898"
"shared_transformer_transcriptome_FC_random6_fold2_final_eval","0.8172694871680443","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:13:34.000Z","616","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_zg2ku5aq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0.45","70","false","11.683219694949926","0.6578741024429824","0.0756947249174118","0.8097150839316796","0.011440332047641276","0.6676290978279301","0.8198117745181566","13.228715887490097","0.983759763888225","0.021943341940641403","0.9858621073233922","0.000901824445463717","0.986978373140303","0.9727677913856037","0.9883754498859084","0.011380041107678644","0.0023037970013760588"
"shared_transformer_transcriptome_FC_random6_fold1_final_eval","0.765449423947652","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:03:13.000Z","619","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_zg2ku5aq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0.45","70","false","11.088045108808576","0.5998702631723728","0.08125875145196915","0.716575434188169","0.014256572350859642","0.5558078793705444","0.8184963259702277","13.554075897279043","0.9841284359021422","0.022431625053286552","0.986154848051566","0.0009073098772205412","0.9872564475173498","0.9730997397037408","0.9880497621752112","0.014063447445201186","0.002195967197221281"
"shared_transformer_transcriptome_FC_random6_fold0_final_eval","0.787595998642625","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:52:18.000Z","654","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_zg2ku5aq","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random6, target_FC","0.45","70","false","10.143566601216529","0.706582217246398","0.08128271996974945","0.7573812655822131","0.01346077024936676","0.6149251571216761","0.8048898139380002","13.368906629758698","0.98667843842876","0.02064439095556736","0.9872757352145533","0.0007914217421784997","0.9884388469004858","0.9759942577980196","0.9889899716478372","0.013486004971827451","0.0023481255040261975"
"shared_transformer_transcriptome_FC_random5_fold3_final_eval","0.8074360718257683","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:19:48.000Z","621","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_qaj3ewls","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0.45","70","false","10.631657209374792","0.7289399126677076","0.07700001448392868","0.7667092658730347","0.011957279406487942","0.6360315016929421","0.8155198910837244","13.21994953639059","0.9868627882132266","0.020130105316638947","0.9882013504966723","0.0007497890037484467","0.989106880957459","0.9779085331309836","0.9899499777370254","0.011902239825576545","0.002401246174581741"
"shared_transformer_transcriptome_FC_random5_fold2_final_eval","0.7065222273489205","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:09:48.000Z","599","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_qaj3ewls","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0.45","70","false","11.543944615812707","0.5554127765239756","0.08684500306844711","0.6403715300400655","0.01579560525715351","0.4677728978165637","0.7846257557631504","13.996446476691965","0.981451290547724","0.024977320805191994","0.9830881736774908","0.00118122692219913","0.9841268076778388","0.9658720176375536","0.984529268825778","0.01573633015728914","0.004335888093214334"
"shared_transformer_transcriptome_FC_random5_fold1_final_eval","0.7959128057543985","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:59:27.000Z","619","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_qaj3ewls","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0.45","70","false","11.315378171719148","0.7309198191100031","0.08136899024248123","0.7497837845586118","0.013394620269536972","0.6303107160396544","0.8249223608454778","13.771842150026202","0.986551969459581","0.020189687609672543","0.9884780872939372","0.000744813762139529","0.988955546122389","0.9772734792571508","0.989079013774898","0.013503140160957208","0.0025860986293863818"
"shared_transformer_transcriptome_FC_random5_fold0_final_eval","0.7853179725008841","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:48:59.000Z","626","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_qaj3ewls","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random5, target_FC","0.45","70","false","9.57024001097846","0.6718368510226661","0.08623608201742172","0.7766186939559211","0.014133870601654053","0.6133919192815029","0.8144357671106615","13.868554200861434","0.9835960260781598","0.022434167563915253","0.9847566821568836","0.0009495967533439398","0.986632431553768","0.9711891233241756","0.9874833308222836","0.01408304961828085","0.0031828689665865926"
"shared_transformer_transcriptome_FC_random4_fold3_final_eval","0.8164220361362067","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:19:42.000Z","626","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_uzbvez6s","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0.45","70","false","11.573054662607348","0.6670383132312696","0.08014687895774841","0.7949714009268819","0.013183153234422209","0.6650901665892639","0.8547897732179323","13.844923015126728","0.9861286969941964","0.019397029653191566","0.9883742391734368","0.0006959957536309958","0.989310361268168","0.978208875333754","0.9898871644451775","0.013248787019401787","0.002794790519258465"
"shared_transformer_transcriptome_FC_random4_fold2_final_eval","0.7700320165562782","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T16:09:50.000Z","590","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_uzbvez6s","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0.45","70","false","11.816297952804227","0.7118601521333299","0.07395902276039124","0.711924166135303","0.011310038156807424","0.5845149767893534","0.797932714783451","12.86189317526688","0.9800366706473388","0.02760005183517933","0.9826971199091554","0.001356713124550879","0.9838120480054884","0.962261939770281","0.985695464323065","0.011145265952039223","0.0050834592366139795"
"shared_transformer_transcriptome_FC_random4_fold1_final_eval","0.8074193524030461","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:59:27.000Z","621","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_uzbvez6s","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0.45","70","false","11.641993779051766","0.7197406283511265","0.0834323838353157","0.8052400655482628","0.013776268810033798","0.6421627982398117","0.8189754523281334","13.92135408099322","0.984584842433594","0.020446013659238815","0.9870512094425946","0.0007901070639491081","0.98804616166202","0.9751474025969358","0.9883909078705928","0.013643166820447031","0.00235775784417035"
"shared_transformer_transcriptome_FC_random4_fold0_final_eval","0.7571010027292915","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:48:36.000Z","649","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_uzbvez6s","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random4, target_FC","0.45","70","false","10.85636470314097","0.6825292546769065","0.08218320459127426","0.7245378848404326","0.013836958445608616","0.5454821645762686","0.7580953379683764","13.907326931540606","0.988158564956454","0.023096738383173943","0.9876025748475956","0.0009468180360272528","0.988562787393299","0.9726576879264512","0.9889320344311696","0.013880550180776762","0.002400217466528162"
"shared_transformer_transcriptome_FC_random42_fold3_final_eval","0.7548065261305468","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:37:04.000Z","577","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_q5kjxbef","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0.45","70","false","11.36912710374912","0.572809849641626","0.08516060560941696","0.7136898808418174","0.014663206413388252","0.5535373606945393","0.8180002936130462","14.936382307914824","0.9818618203129575","0.02393423393368721","0.98255624559317","0.0010943504748865962","0.9840682814719968","0.9677366642231512","0.9850461955546924","0.01460281662642956","0.004619123732769175"
"shared_transformer_transcriptome_FC_random42_fold2_final_eval","0.7481634129771558","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:30:30.000Z","392","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_q5kjxbef","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0.45","70","false","9.904972096719275","0.43907475960705433","0.08608613163232803","0.7318505837479024","0.01582396775484085","0.5339840155688587","0.8164200810945487","15.94464978695913","0.9633796804861672","0.03309033811092377","0.9675646167547768","0.002082878490909934","0.9695272695038212","0.9371139502294668","0.9705742833268124","0.015543637546495749","0.015654205715915574"
"shared_transformer_transcriptome_FC_random42_fold1_final_eval","0.7950197068057456","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:20:12.000Z","617","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_q5kjxbef","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0.45","70","false","10.110336458847556","0.774001953280171","0.07921317964792252","0.7593534932396964","0.012902943417429924","0.6318150012258185","0.8061983387344432","13.061897946079418","0.98717803769819","0.02099914662539959","0.9885228147682356","0.0007929462590254843","0.989392892840718","0.976175937433431","0.9899414410931056","0.01251580242219811","0.002311257384963629"
"shared_transformer_transcriptome_FC_random42_fold0_final_eval","0.7597976524588249","31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","2025-05-13T15:09:24.000Z","646","https://github.com/neuroinfolab/GeneEx2Conn/tree/31ccfb60e9eca4aac79c8e11be83c4d9e2f4f21b","sweep_q5kjxbef","ga017.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_shared_transformer, null_model_none, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random42, target_FC","0.45","70","false","9.948538109635251","0.6209090047968969","0.08340176939964294","0.7268521288028263","0.014373239129781725","0.5609776417559147","0.7968882195298456","12.40279054346885","0.9866696721593236","0.02049042657017708","0.9878825786864974","0.0007821129402145743","0.9887599137168036","0.9769124847133018","0.9890483112229927","0.014125815538976056","0.0024883067476386737"
